id	prediction
78651	已经票不起来了，现在只想找床。
78660	一看就是凤梨吃多了，臭豆腐也没少吃
78669	一颗老白菜让猪给拱了
78673	一块哈啤酒一块撸串
78674	一哭二闹，三上吊
78675	伊拉克、叙利亚、阿富汗等战争的国家主权又在哪里？只有欧美国家的霸权！
78691	以前上海-北京坐12小时绿皮火车，现在高铁4小时。以前省内快递一个星期，现在当天。
78705	一起洗澡，？
78716	一群沙雕看不见清楚，白白被当做干儿子都不知道，想占便宜也别那么急啊
78718	一群傻鸟，被美国和北约当枪使还不自知！
78726	一群砖家坐在电视机前叭叭的没完没了，那个不是事后诸葛亮呢？闭上你们的嘴吧
78741	一宿顶俩万，活好
78742	一套一套的，打不过燕双鹰我敢肯定这点！
78747	一天看几遍小精灵的视频，好开心啊
78750	一天天的配音是作黄鼠狼？还是作野山鸡，打仗一样，累不累
78785	一只刺猬啊！有什么可怕的啊！搞死一只刺猬的方法太多了
78786	一只袋鼠不在自己家呆着，跳出来对别人指手画脚，实在没个鼠样！
78802	永封免费的4路PB公交车和145藏獒这对狗男女
78808	用梨加冰糖川贝蒸来吃
78817	用手指别人不礼貌哦
78821	用完羊角蜜黄瓜还有感觉吗？
78822	用我给你照照10的形状吗
78823	用我们这的话说他可长了个扁鸡嘴！
78833	用中国的火箭弹，地毯是灭绝！
78839	用刀架在他脖子上给他形容
78840	用生蚝诱惑
78845	又把你羊爹搬出来了，美狗
78848	右边下面里面倒数第二的那颗大牙疼
78855	有病吧！搞人妖春晚？真是林子大了什么鸟都有。
78856	有不吃鱼的猫嘛
78857	有采伐手续啊？现在老林区放树都犯法。
78858	油菜花开了
78863	又到春暖花开季，心中有阳光，一切都是那么的美好。谢谢你的鼓励和支持
78864	又打蔡老鹰脸了，没有台湾
78869	有点底线么？那里的人民正在面临着生死。不喜欢小编！
78878	有个按钮0.5倍有什么作用啊？
78879	有个狗陪著做瑜伽，我也可堅持。
78893	又就坐在车是看着呀？
78896	又开始跑步啦
78914	有没有一种可能，自行车就是军官让偷的
78927	有钱又有拳头，是不是胜利算更多
78950	又是中俄对战各国联军不禁想起1950年10月开始的抗美援朝
78956	有说实话的，点满分赞，
78963	有完整的视频吗？狠狠鄙视湾湾一下
78969	有些人的屁股已经坐歪了，被美金糊住了双眼
78971	有些狗东西不想当中国人呢
78979	优秀优秀奖作品仙女下凡
78982	优秀，我也是个跑爱好者，向你学习
78990	有一个视频是有个女的被绑在那，拿那种特别烫的东西烫她奶瓶头，然后还从刀从胸膛中间喇开
79002	游泳挺好的
79008	有鱼香肉丝，宫保鸡丁，土豆炖鸡腿吗
79022	有空一起打扑克
79034	呦，大吊准备纹大象神了吗
79060	原音唱歌啊速度
79063	援助是面包，不是武器！
79080	孕妇也玩手机。可能她不需要别人让座。
79090	遇到这种家里养了多年的家畜，如果预料到被宰和被卖时哭千万记住不要伤害很有讲究！
79091	遇到种婊子只要进过洞，亏的永远不是我
79092	与俄对口贸易：生意人，不要卢布要美元。
79096	遇见了改变自己人生的女人……幸福一生
79102	预灵大雪纷飞，你哪里雪拉吗？
79110	在2淘宝，我们有俩淘宝，搜八百屋绘空事
79113	再不谈，家底都被抄完了，那还谈个毛线。
79119	在广州全款买套三房一厅的房子准备一百万就够
79123	在海外中国人遇困难祖国欢迎回来，香蕉人就不要回来了。
79137	在哪里去住一晚就知道啦……听说经理被开了
79140	在哪里，我来1个可以𣎴？？
79142	在骗人额给你mm刀了
79148	在说你没爽完？为什么刚买的茄子就焉了
79149	在他们那剃须刀是不是没人买
79175	早点找个医院看看吧
79180	早起的鸟儿有虫吃啊两只小鸟好可爱啊
79183	早上面中午馒头，晚上炒面
79187	早晓得在家里面晒太阳，马上准备返程。
79189	咱不跟这些贱蹄子bb，换人分分钟换
79196	咱就是说，看着淘宝标题买
79206	扎男无疑
79211	曾经好也很喜欢这女孩……现在是人妻了
79220	怎么都好看喂奶真漂亮啊美美哒真有福气
79221	怎么放烟花？大炮和坦克呢？
79232	怎么了、这个女的下去游泳呀。
79239	怎么生了个杂种，这杂种像它那个雄性猩猩生父，奇丑无比！
79256	泽连斯基这个小丑总统也是他们自己选的……自作列不可活啊！
79257	泽连斯基这小丑不敢来的，别等了
79258	泽连斯基小丑总统
79271	章鱼摸过洋葱头！汪犬？
79277	战落去今布夜床会断么
79298	找俄罗斯士兵求救！
79303	赵立坚：有些国家放着人不当，非得当狗，我们也没有办法。
79307	照片好屌我喜欢。
79314	找赚钱工具保姆
79315	找猪草
79317	找遵义女人，做幸福男人
79321	赵羊辛：八级大狂风
79329	炸索马里跟玩一样，还抵制俄罗斯，典型的拳头大的说了算
79330	喳喳个不停有鸟用
79332	这20家的拳头你们挡得住嘛
79341	整个破剪头，我眼神不好，还以为是房顶上发射火箭呢
79342	正好紧贴，此时的形状应该像青蛙嘴
79343	郑教授你国语最准，就是L与N拼音字母太鄙视！
79355	正宗尼鲜花插在牛粪上！
79358	真不要脸这样的女人以后还会出轨狗改不了吃屎
79364	真的该去神经病医院了
79385	真你妈犯贱，怎么不贱死你啊！
79389	臻三环，淘宝旗舰店
79390	真骚，骚到骨子里，床上功夫应该也了得
79391	真是船小好调头啊
79395	真是个狗啊
79396	真是耗子给猫当三陪不知道生死了。
79400	真是笑话，关你鸟事
79409	真想吻你
79410	真笑了这资料这几天才改的吧别让我知道你是哪家的小贱杯
79426	这白菜又被……哎
79428	这帮骡子，成天就知道抽烟喝酒泡吧玩女人这帮孙子工资太高了，对的起国家么？
79433	这把吉他也不戳
79457	这不是给女王奶奶添堵？
79459	这不是唱歌吗？你们老是往那方面想
79460	这不是炮弹！这是火箭，栽赃嫁祸！
79464	这不是天使么
79478	这柴狼也尖刀搞死他
79499	浙大这帮鸟教授要让郑强书记开导一下
79500	这大嘴好害怕
79509	这对奶瓶的确优异
79515	这都能人忍？不蹲床上在她脑门拉坨粑粑都对不起她
79519	这耳朵是肿了吗
79523	这法棍比AJK杀伤力大多了
79527	这个b嘴吮鸡巴最好
79540	这个不是骆驼正品吧？
79541	这个不要脸的骚货贱货婊子欠操的女人多坑孩子！
79547	这个蠢货能不能闭嘴这不上赶着找揍吗
79549	这个大蝴蝶结可不小
79552	这个电池算鼓包吗？
79562	这个狗懒子可能是把大气球吃了，，
79565	这个国家已是遍地僵尸，在这里说理是没用的。
79568	这个好像我们四川的贝壳勾勾
79578	这个江西老表，不地方。鞋盒一打开。熟料味能把人臭晕鄙视买
79583	这个经理真差劲可以办离职了
79588	这个可以有不成熟的灯泡吗
79593	这个老女人美国人是你爸爸去你妈B王八蛋糕子
79598	这个老鹰适合男人画
79604	这个美瞳让我看起来是对对眼！很无语！
79613	这个年纪了还相信亲亲，我看你赶紧赚钱老了找个好点的养老院吧
79620	这个女人，你直接用巴掌和拳头回答就行了，打死就行了！
79624	这个破鞋是哪里的？
79628	这个如果拉长了，你全家今年必倒血霉，一个不留
79634	这个声音跟中国春节放烟花很像，区别是中国的响声欢度春节，乌克兰在生死博弈
79636	这个社会就是弱肉强食的社会。没有硬拳头只有挨打
79651	这个是真美收美元了
79662	这个小姑娘脑袋应该被驴踢了
79670	这个演小丑都不用化妆了
79680	这个怎么比看起来像你妈妈
79691	这个。鲜花漂亮。
79694	这个医院不简单，找了这么多喷子
79698	这个鸡活得不耐烦了
79700	这个鸟人拿了美国多少钱啊，这么买力的黑俄罗斯
79706	这中国也无权干涉吗？你清楚到底谁干涉了谁吗？
79712	这个贱我还是要贩
79720	这狗日的是怎么活到恭喜恭喜的
79730	这孩子弱智
79734	这红包够大
79737	这黄瓜有点大
79740	这还是绿色平台吗？无语可笑
79754	这或许是某丽果的阝月言某，希望斯拉夫能尽快转为和平，地球扛不住第三次打击了
79772	这家伙有点不识趣，追要礼物，
79785	这就是理由？你没病吧
79787	这就是下跪的主人
79791	这就是一头猪。
79794	这就是心饺满心都是妈妈的爱
79796	这鸡巴买这车是被骗了。四川人不应该啊。
79798	这几个男人是100斤面做个淘宝|
79805	这考古有没有挖到过绝世宝贱啊
79816	这老娘们是它闺女吧？真不是什么好鸟，还能吃下饭去吗？
79821	这老头好搞笑还很幽默
79823	这老头年轻时候也不是什么好鸟！岁数大了更不是东西。
79826	这老头知道自己在说什么吗？第三次开战那一刻注定你两都不会投降蘑菇升起就是最后一次大战了
79827	这老头子马上得脑梗了
79833	这两个孩子可爱
79837	这两天的黄瓜是不是有点
79841	这俩潮钟把私信关了，笑死
79851	这没有谁对谁错的，只有拳头说话。
79853	这门漂亮
79866	这么多人坐公交车去新疆，辛苦哦
79867	这么多士兵，大锅饭有做的吗，我想去做饭回来开红旗住别墅
79870	这么好的房子为什么要拆呀？我们宿豫区下面不是还有很多村庄（贫民窟）没拆，不可以整合一下吗？
79871	这么好看便宜那个男孩那？
79887	这么雍容尔雅的漂亮女人都是被谁给拱了
79891	这名字是卖戒指的？
79898	这男的有病，要不是他犯贱把那个妹妹接回来，能有这些破事
79906	这娘们也不是好鸟！
79923	这女配做女人？恶心脸皮比城墙厚
79939	这区别不大啊？自汗和盗汗怎么区分
79943	这人指定有毛病，赶紧上医院看看。
79956	这是被他们给逗调皮了没办法，笑点太低了。。
79972	这是发现跟火箭的事了吗？
79976	这是干哈呢？给方向盘喂奶？
79977	这是搞啥子把这女人整成妖怪了
79993	这是科技饺子，里面是黑科技！
79998	这是没小啤酒啊
80013	这是什么船?
80021	这是射雕啊啊
80022	这是伤心了嘛
80023	这是收集体验各种棒棒糖的口味？
80027	这是属于直接对羊嘛
80031	这是为了防止国内那些要种蘑菇的键盘侠吗？？不要怕呀，他们连国门都踏步出去的
80033	这是我的骨你不许抢我杀了你
80040	这是学校吗？去了都给你送到厂里面打螺丝压榨孩子去卖人头出体力干活玩三年换个破本子
80041	这是养了多少猫呀
80048	这是要世界大战了吗？买的新房子还没住呢。
80049	这是要乌克兰人为泽连斯基战斗到最后一滴血！
80054	这是语言不通吗？隆鼻变隆胸这样的整形医院太可怕了
80059	这是正常人，加油乌克兰让毛子有来无回
80076	这趟车又改线了夏天的时候回西安也是铁岭上对车，在西安南下的
80077	这他妈北大净出一些什么垃圾！教育资源不要再给这些垃圾学校倾斜了，吃得太饱天天放屁！
80084	这娃脑袋放烟花了
80111	这些吃播就是一群猪，什么玩意，有意思吗
80119	这些叫兽，狐狸的尾巴终于露出来了~
80121	这些老女人都风了
80137	这些狗日的所谓名星
80151	这样的节目非常的无聊房子弱智。以后多用点心去学习文化知识
80163	这样的野猪婆子和八戒姑子都不是人
80178	这要不打它，某台不得把鹰的大腿抱死
80179	这要去了说啥也得抛夫弃子死皮赖脸擦马桶也不能回来
80180	这要是穿上泳衣耍，试问谁能受得了
80183	这要是有孩子一个周末几千下去了
80184	这也叫唱歌，死人都听不懂
80187	这阴桃小嘴长得好！
80194	这一天欢一天就遛老猫子
80199	这又是那个专家蛋疼了？
80203	这语速心受不了
80207	这招够狠，驱赶经济绵羊回美国
80216	这种表狗都会做
80218	这种打法很鹰酱风。可怜的都是平民老百姓。
80231	这种人吃屎都嫌她嘴臭
80233	这种人就应该把它当作猪喂
80235	这种人考清华，大牙开心掉了
80241	这种媳妇儿估计正常男人都不会要，那帽子一顶接着一顶的换
80248	这种女人将来一定是公交车公交车！远离！赶紧离婚
80249	这种女人应该把它卖徐州去，让它天天跪着栓铁链喂屎
80251	这种电视把观众当傻子一样
80253	这种鸟碰上杨国军就老实
80256	这姿势我喜欢
80257	这嘴吹可以
80261	这嘴咋长的，上嘴整整
80262	这嘴真厉害，一下塞三四个饺子没有讽刺意思啊
80267	这桃我想吃
80275	这医生眼睛瞎得了
80279	这猪头是说不了人话哈
80285	这猫嗷嗷的骂你是真狗
80290	这鼻子才丑
80296	这鞋连双下巴都有了
80298	這女人不要脸了！
80303	这车还值2W吗
80315	置办电脑了吗
80320	制裁自由女神流氓最高境界
80343	支持熊黛林，鞋不合脚的郭天王，总算找到了合脚的鞋
80344	支持正义，反击侵略我们一向如此，不是因为你是鹅毛而改变
80345	支持狗b小便一路走好
80346	支持鹰小姐姐
80358	只会BB台湾就是回到手中？
80377	直接认几十个蘑菇出去，就直接，要打就来……家里多的很
80378	直接先拳头你老头子，除掉你世界才会和平
80385	只抗议有啥用是弱者表现，随意挑衅就打沉它才是强者，向俄罗斯一样用拳头说话
80388	纸老虎就是纸老虎。狮子不理你中国
80393	只能说茄子是亮点
80412	只要你亲亲，我天天笑：只要你开心快乐幸福健康：我就开心快乐
80416	只要下雨刮大风，就完了完了
80418	直营二店右边五一商圈南门口长郡中学（正在装修）一个月后见面
80421	只有打仗阿拉伯的石油才能升值，王子们做梦都是：战争不能停呀！
80423	只有毫无人性的美国骷髅及北约骷髅集团才做出这种灭绝人性之事！
80442	只准上一次厕所!多了用尿不湿
80445	直指漂亮国
80449	中俄联手，可以击败北约？
80461	中国的医院都是流氓
80472	中国可以导弹打蚊子吗蚊子可大了
80474	中国可以联合俄罗斯直接对欧美魔鬼发起毁灭战
80482	中国人好多狗在叫
80486	中国人民都是怎么想的啊！幸福生活水平提高了，幸福就像老鼠爱大米！
80492	中国人一直支持乌克兰人，但是不是不服负责的政客，那个小丑。
80501	中国也要搞点动作了，因为大象要睡醒了
80508	中国自己都是半桶水还向像中国买芯片，别搞笑了好吗？买小龙虾还差不多玉米大豆，
80523	中秋节快乐
80526	中午好！亲亲唱的真好听，漂亮美哒哒
80527	中央必须出台措施治理银行了
80531	终于看见什么是真正的傻逼啦
80552	庄稼人不认识生小孩！“真吓人”。
80559	砖家砖脑子啊
80566	专心做啦，不要出去害郎，再过二十年可以做奶奶的人了
80568	专捏少妇
80581	准备好香槟了
80584	卓穿短袖、运动鞋、小包包都好帅，爱了爱了
80595	竹竿腿配扁淘宝，大粗腿配翘淘宝，你喜欢哪个
80608	主要我们动动嘴骂骂人家就行了，我们就是耗子扛枪窝里横
80614	注意你的言词傻猪！麻烦你把入侵改成防犯。
80616	住在别墅里坐山观虎斗，这就拜登！
80617	小区50米内不能爆破的
80628	自己的喇叭？
80630	自己国家领导人不行唉何必投降吧
80633	自己逃跑，让百姓送死？千杀的政治骗子、万剐的戏子小丑！
80637	自己在这一个劲的蹭流量别在我们国家发这些了能闭嘴吗
80647	紫色的白菜恕我孤陋寡闻
80649	紫色、刀、萝卜叶子，
80652	自私自利的女人不能要脸不要
80654	子天椒代言辣椒吗
80655	自吞魔鬼果
80665	总导演说：总算打起来了，等你们都伤得遍体鳞伤了，我来补刺刀。先开心一下
80666	总的说拳头还的大，他打了那么多战争，谁说过什么！
80670	总结发言，这妹子买我课，淘宝可以更大
80678	总有要笑死在抖音
80693	嘴是怎么连大的呢？
80703	嘴都上火掉皮了一个人在那边一定要照顾好自己啊！
80714	最好换根茄子不带刺
80727	最近冒出来许多东西啊！美元给多少了发一条？最近手头有点紧我也想发几条赚点外快
80732	最美的风景是您甜蜜的开心周末愉快
80740	最喜欢的啤酒呢
80747	嘴贱的恶臭蝻会评论哦，正常人一般都会懂得尊重
80752	指桐城龙池路，会不会有相关部门管？
80756	做大哥的女人吧
80770	做人高调做事实话实说？小人，满嘴跑火车
80771	坐沙发拜访支持铁子！这个不光缺钱，至少缺真正的爱！一如既往支持不变，加油
80772	左手煎蛋右手锅铲
80775	昨天那些“输入乌克兰看爆炸特效”的呢
80779	昨晚的月亮很亮
80780	昨晚干到野猪了吧
80783	昨晚睡觉梦见你跳舞了
80806	做满了三个月还加300底薪吗
90000	晚上去干杯？
90001	我昨天买了一个熊
90002	现在的你真是发财
90003	我昨天受伤了
90004	让我思考
90005	她在睡觉
90006	你給我整害羞了
90007	我看见你很开心
90008	下雨天很难过
90009	周末我们一起去购物
90010	这个电影很恐怖
90011	无语你
90012	我很沮丧
90013	刚看到一对情侶在夫妻
90014	我明天要新娘
90015	我外婆睡觉了
90016	今天有点吐
90017	我们爱情了
90018	他长得真的像猪
90019	这件事情惊讶我了
90020	我拿了个金牌
90021	今天晚上去吃龙虾？
90022	我们骑自行车出去玩吧
90023	你居然背着我去做手？
90024	给你钥匙
90025	走，骑摩托车
90026	这个是一颗大树
90027	他在船上
90028	我买了一辆自行车
90029	他在浪上
90030	我在卫生纸
90031	周末我们去游泳‍
90032	我见过你女人
90033	去高尔夫吗？
90034	这是我新买的鞋
90035	我和你的男人聊的很开心
90036	很可惜他得了季军
90037	这是我给你煮的面条
90038	要来一杯果汁吗？
90039	看见我的帽子了吗？
90040	我会抓鬼
90041	我早上喝了一杯果汁
90042	我很沮丧
90043	你看上去肌肉
90044	最近下跌
90045	我很生气
90046	他是一名警官
90047	老八喜欢吃屎
90048	你喜欢自拍吗
90049	你是在摄像机吗？
90050	他真的是我的天使！
90051	去音乐？
90052	他昨天老师了吗
90053	你家宝宝在木马
90054	我对你真是脸
90055	爱卿们退朝，朕困了
90056	听说你姐姐她是医生
90057	小明和妈妈在购物袋
90058	你好漂亮，想亲亲
90059	明天去马戏团嗎
90060	明天要去书包
90061	他天生长着一张高兴
90062	我要去玩杂耍
90063	我是一名同学
90064	走开，拒绝
90065	我是一名游泳
90066	不行，色色
90067	你想拳头吗
90068	你的腿好点了吗
90069	我在玩手机
90070	我对这件事感到我的天
90071	他是一名歌手
90072	我是一名骑自行车
90073	你做火锅了嗎
90074	你看上去就像屎
90075	你相信飞碟嗎
90076	这个恐怖片太恐怖
90077	隔壁家小朋友真吐舌头
90078	上班真的好沮丧
90079	我很容易气愤
90080	这个故事让我笑死
90081	你真的是太☝了！
90082	我对你是我的天
90083	他把你照顾的真像个宝宝
90084	你为什么要去欺负一个残疾？
90085	对于你的提议我举手
90086	听说她男朋友是歌手
90087	信不信我手你？
90088	那个医生真的好眼镜啊~
90089	你不觉得我很强壮吗？
90090	第一次见面他居然要噘嘴!
90091	多希望自己是个跳舞
90092	在我眼里你是赞
90093	明天一起去射箭
90094	公园湖边艺术家
90095	公园一对情侣自拍
90096	她昨天买了一只猫送给我
90097	一点了，我要睡觉了
90098	狗狗受伤了
90099	听了你的故事我很沮丧
90100	昨天去乒乓球了
90101	看见你我很开心
90102	明天一起理发店吧
90103	钥匙丢了
90104	这个周末去骑摩托车
90105	点份盒饭吃吧
90106	他已经在船了
90107	市区运动会我拿了季军
90108	他家的面条很好吃
90109	路上看到一对夫妻在夫妻
90110	今天没人在家，他们都去购物车了
90111	闺蜜今天新娘了
90112	情人节送了很多鲜花
90113	这件事恐怖
90114	烧烤我觉得很好吃
90115	我夸表弟学习好，他很切
90116	明天买点肉
90117	我的高跟鞋非常的挽星
90118	这局游戏白旗了
90119	万圣节到了，好多人扮鬼
90120	这家冰淇淋出新口味了
90121	我想吃橙子
90122	买点葡萄吃吧
90123	外面雪花了
90124	天气太热了，我去洗澡了
90125	这位老头很自律
90126	我喜欢这双鞋
90127	一起音乐吗
90128	我觉得这件事OK
90129	带的家乡特产，请你茶
90130	路上看见跑步
90131	明天去动物园看老虎
90132	今天看起来赞
90133	这个甜品真好吃
90134	送你一个心
90135	这个酒店很豪华
90136	这个高铁好快
90137	这个闹钟一直在响
90138	这是一只猫
90139	这件事情OK吗？
90140	这个问题说的很正确
90141	她的男朋友看起来很举重
90142	你看见我的书了吗？
90143	辩论赛拿到了季军
90144	这件事情我伤心了
90145	这辆巴士是去哪里的
90146	小明买了一块肉
90147	这家蛋糕很好吃
90148	这份文章写的非常好
90149	妹妹新买了一个包包
90150	这家面条很好吃
90151	这个地方有鬼
90152	有个礼物送给你
90153	明天一起去公园画
90154	去买这一家的咖啡吧
90155	想去吃这家店的冰淇淋
90156	这个故事太恐怖了
90157	你这双靴子很漂亮
90158	你是在写字吗
90159	先生，这里禁止吸烟
90160	你好，这边是厕所
90161	那里的宝宝好可爱
90162	我的眼镜不见了
90163	这个音乐很悦耳
90164	周末他们一起去购物
90165	这只狼很可怕
90166	听说山里有老虎
90167	鸭在水里游泳
90168	不说了我无聊了
90169	你再说我生气了
90170	这东西太恐怖了
90171	小明他戴着妖怪
90172	没关系我好的
90173	我们一起去游戏
90174	快来看这里有坑
90175	我正要去睡觉
90176	姐姐我正在手机
90177	他特别喜欢书
90178	同学们这是谁的直尺
90179	他把她锁了
90180	不想说话，我今天口罩
90181	这些东西看起来流口水
90182	这些东西看起来恶心
90183	小心点路边有屎
90184	今天感觉冷
90185	姐姐这里热
90186	你看她哭了
90187	他在对我手
90188	这件事真的笑死
90189	他看起来开心
90190	我们坐公交车去那里
90191	前面有红绿灯
90192	这个东西交叉骨
90193	这里有个老头在晒太阳
90194	这里有群奶奶在跳舞
90195	我要去洗澡
90196	他正在写字
90197	这个宝宝好可爱
90198	对于这件事我想说不行
90199	感谢你了
90200	这里有鬼
90201	一起去购物车
90202	这头猪真可爱
90203	请你吃葡萄
90204	外面飘着雪花
90205	我要去洗澡了
90206	这是一位老头
90207	今天买了一双鞋
90208	周末一起听音乐
90209	用钥匙把门打开
90210	刚买了一只乌龟
90211	房间里有好多蚊子
90212	穿了一件漂亮的裙子
90213	这是收纳快递
90214	山上种着许多树
90215	等下一起去理发
90216	每天骑自行车上班
90217	明天约着去雪山
90218	他给我买了甜甜圈
90219	想吃一碗面条
90220	你看那里有位新娘
90221	下班去买蛋糕
90222	这件事情你处理的OK
90223	请你喝杯茶
90224	这是小明的废墟
90225	请帮我定个秒表
90226	晚上一起走路
90227	很久没有美甲了
90228	他在生日那天收到了礼物
90229	爸爸新买一条裤子
90230	为什么你每次见到他都尴尬
90231	你好，这里需要唱歌
90232	动物园里有野猪
90233	和姐妹一起去理发店
90234	我们手了
90235	他在练肌肉
90236	这是我的宝宝
90237	中午吃了一份盒饭
90238	快点帮我点一份菜
90239	晚上吃多了吐
90240	我正在沉默中
90241	麻烦你嘘
90242	我一般都是走路上班的
90243	奶奶和妈妈在吃面条
90244	先别急你让我思考
90245	弟弟在写
90246	我买了一只狗
90247	我真的生气了
90248	听说这里晚上有鬼
90249	上帝祈祷你了
90250	他们在一起了，我很害怕
90251	她的钱在宿舍钱
90252	他在瑜伽
90253	别打了，我投降
90254	弟弟今天去理发店大哭一场
90255	我发烧了
90256	记得出门口罩
90257	你男朋友他在球
90258	你好老师，我举手
90259	今晚一起骑自行车
90260	她正在进行接受按摩
90261	你看这个像不像马
90262	老爸一起来干杯
90263	他在比赛中获得了冠军
90264	姐妹晚饭吃多了吐
90265	你真是发财
90266	我们一起去购物车
90267	弟弟说他看见了飞碟
90268	我吃了一份菜
90269	朋友们我伤心
90270	他是一个拄盲杖
90271	小明的爸爸轮椅
90272	你看他们是夫妻
90273	我们俩是姐妹
90274	你的戒指好漂亮
90275	爷爷在自行车
90276	我车过去
90277	我们全家⛰了
90278	大家快来看地上有脚印
90279	别急让我好好思考一下
90280	前面有一个洞
90281	我觉得OK
90282	我看见了一个老头
90283	她是一个怀孕
90284	他是一个睡觉
90285	前面有一对夫妻
90286	老板他在说话
90287	晚上去澡堂洗澡
90288	他收了一个学生
90289	他是一个小孩
90290	小明和哥哥在自拍
90291	这个男人秃头了
90292	这个女人披着一头年轻人
90293	她是一个失聪者的人
90294	亲爱的快打电话我
90295	我们是家庭
90296	你这样让他很骂人
90297	他看起来很无语
90298	他获得了金牌
90299	我和小明在听音乐
90300	前方道路
90301	我们在碰杯
90302	今天外面太阳
90303	他拿了一把刀
90304	小心熊来掰玉米
90305	我收到了礼物
90306	我爱吃冰淇淋
90307	我看着他同学了
90308	你老公的肌肉怎么样
90309	她是一个残疾的人
90310	我要憋死了你家有马桶吗
90311	我得了满分
90312	超市里有勺子
90313	她在跑步
90314	他举着喇叭
90315	她今天看起来开心
90316	我也想吃蛋糕
90317	我今天去跑步
90318	这是一束花
90319	我觉得乘
90320	落叶飘下来了
90321	他生气的样子像猴一样抓耳挠腮
90322	我们去外面画吧
90323	章鱼生活在海里
90324	这个食物闻起来让人好吃
90325	这是谁的眼镜
90326	他看起来很惊讶
90327	她是一位奶奶
90328	我想和你一起相机
90329	你还不睡觉吗
90330	前面很警告
90331	我挺开心
90332	我想去女厕
90333	前方禁止通行
90334	我觉得OK
90335	骑摩托车好帅啊
90336	这件东西我好色
90337	今天吃了一碗米饭
90338	我想去护目镜
90339	今天也要夫妻
90340	你看那里有歌手
90341	你看今天太阳很大
90342	今晚月亮很美
90343	龙卷风好吓人
90344	小明你快看高压
90345	那头野猪很凶
90346	老鼠看见猫放屁跑了
90347	你太令我伤心
90348	我得了金牌
90349	这个眼镜很漂亮
90350	那边在放烟花
90351	这个礼物很美
90352	那里有一只羊
90353	给我玩玩画
90354	泳衣好性感
90355	台球进了
90356	晚上一起去打麻将
90357	你看路边的四叶草好美
90358	天气预报说明天有飓风
90359	天气预报说今晚雾
90360	明天一起游泳
90361	我给你情书
90362	今天状态满分
90363	这里有辐射
90364	小明想去洗手间
90365	大家注意洞很危险
90366	出生大家快去看
90367	我想去理发店
90368	把灭火器拿出来
90369	我想坐轮椅
90370	赛车真的好帅
90371	我好烦七星瓢虫
90372	我想去看浪
90373	妈妈你快看飞碟来了
90374	晚上来干杯
90375	今晚就感谢
90376	今天买了一条裤子
90377	快过来自拍
90378	一男一女在嘴
90379	等会喝杯咖啡吧
90380	今天晚上吃面条
90381	好想吃一块蛋糕
90382	好漂亮的高跟鞋
90383	我想买一个包包
90384	我有一个非常漂亮的眼镜
90385	他的胳膊非常的肌肉
90386	风吹散了一地的叶子
90387	今天穿上了我最喜欢的衣
90388	穿好泳衣去游泳
90389	收到了远方的私信
90390	今天上班带了一把伞
90391	突然看见两个人在夫妻
90392	夏天就是要吃冰淇淋
90393	我发现了一只鸡
90394	在河边发现了一只乌龟
90395	今天买了一条裙子
90396	海边有一艘船
90397	过年回家要坐高铁
90398	我想买棒棒糖
90399	希望我们能握手
90400	你的眼睛在往哪看？
90401	公园里一个人在跑步
90402	原来你在睡觉
90403	今天买了一套比基尼
90404	我的愿望是钱
90405	朋友送了我一个相机
90406	这件事绝对OK
90407	家里买了一辆车
90408	天气预报说今天飓风
90409	操场上插满了红旗
90410	这场比赛我们终于取得了冠军
90411	今天很想静静的书
90412	好像拥有一颗钻石
90413	那有一朵枯萎
90414	今晚的月亮很美
90415	你让我生气
90416	我对你心
90417	今天吃土豆
90418	这个故事笑哭了
90419	他拿了金牌
90420	别打扰我，我睡觉
90421	你真牛
90422	晚上要不要干杯
90423	我今天开心
90424	他看起来很搞笑
90425	那有一个宝宝
90426	小明你快点点
90427	我伤心了
90428	这个电影恐怖
90429	你做的赞
90430	这件事感谢
90431	他看起来气愤
90432	我太惊讶了
90433	等会我要去肌肉
90434	你看他们在亲亲
90435	我有点难受
90436	放心吧肯定OK
90437	早饭吃的吐
90438	昨天我受伤
90439	这是留下的脚印
90440	我买了书包
90441	买了双袜子
90442	这是我们的戒指
90443	我买个眼镜
90444	去干活戴
90445	天气热戴帽子
90446	出去记得伞
90447	这个兔子好可爱
90448	你就是猪
90449	秋天到了枫叶了
90450	今天在路上看见一只冲
90451	今天穿了一件新衣
90452	今天天气不错想去拍球
90453	昨天晚上我遇见吸血鬼
90454	我想去买新裤衩
90455	我想吃面条
90456	我要吃鸡腿
90457	我昨天晚上吃了蛋糕
90458	我今天很气愤
90459	那边有一个宝宝
90460	我要去购物车
90461	我开车出去
90462	我要去睡觉
90463	今天有老头找我问路
90464	我在路上遇到奶奶
90465	路边有一个警察
90466	我买了一双鞋
90467	昨天我去跑步
90468	我要去书
90469	我要学吉他
90470	我有一个玩偶
90471	我想去护目镜
90472	不要吃太多冰淇淋
90473	早上要记得饭团
90474	不能吃太多蛋糕
90475	一辆警车差点撞到我
90476	天冷了要多穿一件白大褂
90477	我有一个画
90478	我有一双高跟鞋
90479	路上有一辆公交车跟着我
90480	我想出去骑自行车
90481	她身体不舒服要去医院
90482	出门前记得带把伞
90483	晚上吃菜最好
90484	你喜欢跑步吗？
90485	你喜欢那个婴儿吗？
90486	你见过那个老头吗？
