🏃,"['跑步', '跑', '走', '', '马拉松', '小跑', '跑得快', '来了', '去', '佬', '跑步哈', '失联的', '跳舞', '🏃', '步的', '散步跑步', '跑步吧', '过']","[66, 19, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",person_running
🍸,"['酒杯', '酒', '鸡尾酒', '杯']","[6, 4, 3, 1]",cocktail_glass
😎,"['帅', '酷', '帅哥', '帅气', '酷酷', '', '帅帅', '得意', '人', '酷酷的', '享受', '自信', '酷了', '美', '酷酷的、', '好帅', '看', '爸爸', '太酷', '哥哥', '靓', '帅男', '时尚', '帅亲', '帅友', '帅了', '酷gai', '笑看', '帅弟', '帅锅', '好酷', '帅啊']","[126, 82, 37, 13, 12, 9, 5, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",smiling_face_with_sunglasses
🐸,"['青蛙', '蛙', '湾', '绿蛙', '台湾', '蛙蛙', '娃', '癞蛤蟆', '', '瓜', '独', '哇', '湾湾', '蛤蟆', '小青蛙', '绿青蛙', '呆蛙', '大青蛙', '毒蛙', '蛙儿', '弯弯', 'w蛙', '井底之蛙', '呱，', '湾蛙', '湾青蛙', '青', '之蛙', '台湾人', '只蛙', '生娃', '底之蛙', '湾蛙蛙']","[400, 184, 21, 14, 13, 13, 8, 5, 5, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",frog
🤧,"['感冒', '喷嚏', '擤鼻涕', '打喷嚏', '咳嗽', '鼻涕', '生病']","[7, 2, 2, 2, 1, 1, 1]",sneezing_face
🏝️,['荒岛'],[1],desert_island
🍌,"['香蕉', '相交', '交', '蕉', '小弟弟', '像']","[222, 4, 2, 2, 1, 1]",banana
🦸‍♀️,"['女侠', '超人']","[1, 1]",woman_superhero
💅🏻,"['美甲', '指甲油', '每家']","[9, 1, 1]",nail_polish_light_skin_tone
🤺,"['击剑', '答', '外星人', '剑', '运动', '大兵']","[11, 1, 1, 1, 1, 1]",person_fencing
🔌,"['插头', '电源']","[6, 2]",electric_plug
🥑,['牛油果'],[5],avocado
🐪,['骆驼'],[3],camel
🚹,"['男', '男性', '男厕所', '男厕', '男人', '男士']","[2, 2, 1, 1, 1, 1]",men’s_room
✍🏼,['支持'],[1],writing_hand_medium-light_skin_tone
✋,"['手', '不行']","[1, 1]",raised_hand
🐈,"['猫', '猫咪', '狗', '毛', '妈', '马', '猫猫', '，猫', '', '牛马', '禽兽', '貓', '小猫']","[49, 8, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",cat
🩰,['鞋'],[1],ballet_shoes
📰,"['报纸', '新闻']","[4, 1]",newspaper
🌾,"['水稻', '稻穗', '小麦', '植物', '玉米', '大米', '倒下', '中立', '粮食']","[21, 5, 4, 1, 1, 1, 1, 1, 1]",sheaf_of_rice
😕,"['不屑', '我拒绝！', '生气']","[1, 1, 1]",confused_face
🔢,"['数字', '数']","[3, 1]",input_numbers
🎙️,"['话筒', '评论', '麦克风', '麦']","[2, 1, 1, 1]",studio_microphone
😼,"['毛', '狗', '猫', '贱']","[1, 1, 1, 1]",cat_with_wry_smile
🤑,"['发财', '色', '钱']","[3, 1, 1]",money-mouth_face
🐻‍❄️,"['北极熊', '白', '胸冰雪']","[5, 1, 1]",polar_bear
♂️,[''],[1],male_sign
👉🏿,['右边'],[1],backhand_index_pointing_right_dark_skin_tone
🥒,"['黄瓜', '老黄瓜', '黄瓜黄瓜', '笛子', '青瓜', '', '瓜']","[236, 2, 1, 1, 1, 1, 1]",cucumber
🙅,"['拒绝', '不行', '不要', '反对', '禁止', '不可以', '女孩', '制裁', '', '姐', '不', '不信', '女人']","[12, 11, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1]",person_gesturing_NO
☺,[''],[1],smiling_face
🌊,"['浪', '大海', '海水浪', '海水', '水', '']","[5, 1, 1, 1, 1, 1]",water_wave
🌼,"['花', '开花', '菊花', '花朵', '菊', '观花', '小雏菊', '黃花', '']","[36, 6, 4, 2, 1, 1, 1, 1, 1]",blossom
📣,"['喇叭', '传播', '大喇叭', '传声筒', '播', '喇叭喇叭', '📣', '谣言传播', '叭', '']","[69, 6, 3, 3, 2, 1, 1, 1, 1, 1]",megaphone
🧲,"['磁铁', '吸铁石', '吸引力', '磁力', '磁贴', '吸', '磁性']","[5, 3, 2, 1, 1, 1, 1]",magnet
🖥️,"['电脑', '电视', '盘']","[6, 1, 1]",desktop_computer
💭,['什么'],[1],thought_balloon
✈,['飞机'],[1],airplane
💊,"['药', '', '胶囊', '胶囊药', '药药']","[161, 4, 2, 1, 1]",pill
👩‍🏫,"['老师', '老', '', '教师', '女教师']","[20, 1, 1, 1, 1]",woman_teacher
🍓,['草莓'],[20],strawberry
🧰,"['工具', '工具箱', '修', '维修']","[2, 1, 1, 1]",toolbox
🚶🏻,"['走路', '散步', '']","[3, 2, 1]",person_walking_light_skin_tone
🈴,"['合', '和', '核', '盒', '', '总', '会', '吓', '核武器']","[130, 14, 13, 2, 2, 1, 1, 1, 1]",Japanese_passing_grade_button
🙃,"['呵呵', '呵', '毒', '哼', '难受', '脸', '']","[5, 5, 1, 1, 1, 1, 1]",upside-down_face
🧎‍♀️,"['下跪', '跪', '对不起', '跪坐', '跪求', '跪着', '跪见', '贵', '下跪的女人', '认错', '鬼']","[9, 6, 5, 1, 1, 1, 1, 1, 1, 1, 1]",woman_kneeling
🦴,"['骨头', '骨', '狗头', '骨子', '大骨头']","[66, 4, 1, 1, 1]",bone
🐨,"['考拉', '树袋熊']","[16, 1]",koala
👌,"['好的', '好', '不错', '小的', '小', '好啊', '拿捏', '扣', '好了', '搞', '指点', '搞定', '点', '少的', '确诊']","[20, 14, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",OK_hand
⬆️,"['上面', '上方', '上', '提']","[2, 1, 1, 1]",up_arrow
👩🏻‍🏫,['老师'],[2],woman_teacher_light_skin_tone
⚽,"['足球', '球']","[3, 2]",soccer_ball
🏃‍♀️,"['跑步', '耍', '逃', '跑', '晨跑', '跑步了', '奔跑']","[12, 1, 1, 1, 1, 1, 1]",woman_running
💫,"['星辰', '晕', '揽月', '晚安', '晕头转向', '晕了']","[1, 1, 1, 1, 1, 1]",dizzy
😖,"['难受', '痛苦', '恶心', '晕', '纠结', '丑', '不知道', '苦恼', '困惑', '龌蹉']","[26, 8, 5, 3, 3, 1, 1, 1, 1, 1]",confounded_face
🐣,"['出生', '破壳', '小鸡', '鸡', '小鸡崽子', '小鸡鸡', '生', '']","[2, 2, 1, 1, 1, 1, 1, 1]",hatching_chick
🪳,['🪳'],[1],cockroach
👺,"['妖怪', '红脸', '红毛妖怪']","[2, 1, 1]",goblin
😵‍💫,"['头晕', '醉了', '晕', '喝醉了', '眼花了', '眼', '', '头', '醉']","[11, 5, 3, 1, 1, 1, 1, 1, 1]",face_with_spiral_eyes
🌥️,['阴天'],[1],sun_behind_large_cloud
👨‍⚕️,"['医生', '大夫']","[12, 2]",man_health_worker
🆎,['文案'],[1],AB_button_(blood_type)
2⃣,"['2⃣️', '2']","[4, 2]",keycap_2
🌹,"['花', '玫瑰', '玫瑰花', '', '花花', '浪漫', '鲜花', '花朵', '红玫瑰', '漂亮', '牡丹', '华', '话', '美', '月季', '亲', '玫瑰花儿', '跪', '罗斯', '滑', '红花', '华晨宇', '支持', '爱情', '玫瑰，', '发', '兰玲花']","[177, 138, 50, 16, 6, 6, 4, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",rose
☝️,['第一'],[1],index_pointing_up
🚂,['火车'],[1],locomotive
🚣‍♀️,['划船'],[4],woman_rowing_boat
👌🏿,['黑人'],[1],OK_hand_dark_skin_tone
⚰️,['棺材'],[1],coffin
😒,"['无语', '嫌弃', '鄙视', '', '高兴', '头', '撇嘴', '冷漠', '卑鄙', '呵', '无语无语', '郁闷', '愁眉苦脸', '怀疑', '😒']","[22, 10, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",unamused_face
📎,"['回形针', '别针']","[5, 2]",paperclip
📲,"['电话', '手机号', '来电', '电', '手机', '电话了']","[7, 2, 2, 2, 1, 1]",mobile_phone_with_arrow
🤸‍♂️,['体操'],[1],man_cartwheeling
🧾,['清单'],[2],receipt
👨‍🏫,['老师'],[15],man_teacher
🤷🏻‍♀️,"['无所谓', '谁知道呢']","[1, 1]",woman_shrugging_light_skin_tone
💂‍♀️,"['卫兵', '卫士']","[1, 1]",woman_guard
🔫,"['枪', '手枪', '枪毙', '水枪', '', '炮', '毙了', '射', '强', '抢', '枪击', '械']","[175, 4, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1]",water_pistol
🇮🇶,['伊拉克'],[8],Iraq
🕵,"['侦探', '是啥']","[1, 1]",detective
🛵,['电动车'],[4],motor_scooter
🚻,"['洗手间', '']","[4, 1]",restroom
🏇,['马'],[1],horse_racing
🥡,['外卖'],[1],takeout_box
🕘,['九点'],[1],nine_o’clock
🪛,['🪛'],[1],screwdriver
💒,"['教堂', '婚礼', '房子', '旅馆', '房间']","[3, 2, 2, 1, 1]",wedding
📗,"['书', '教科书']","[1, 1]",green_book
👱🏻‍♂️,['男人'],[1],man_light_skin_tone_blond_hair
⛺,['帐篷'],[1],tent
👨🏻‍🍳,"['厨师', '大厨']","[2, 1]",man_cook_light_skin_tone
🛬,"['降落', '飞机', '伞', '起飞', '飞']","[5, 2, 1, 1, 1]",airplane_arrival
🌡,['温度计'],[4],thermometer
🐌,"['蜗牛', '我']","[20, 1]",snail
🥟,"['饺子', '水饺', '', '餃子', '芒果']","[123, 11, 3, 1, 1]",dumpling
🦚,"['孔雀', '开屏', '骄傲', '雀', '梧桐', '空缺']","[16, 2, 2, 1, 1, 1]",peacock
🍨,['冰淇淋'],[3],ice_cream
🗡️,"['贱', '剑', '杀', '刀', '奸', '', '见', '傻', '杀千刀', '杀人', '亮剑', '、*', '宝剑', '剑，', '🗡️', '刺']","[209, 132, 7, 6, 4, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1]",dagger
🙎🏻,['女孩'],[1],person_pouting_light_skin_tone
💞,"['心', '爱', '里', '互粉', '爱了', '厚爱']","[2, 1, 1, 1, 1, 1]",revolving_hearts
💘,"['一见钟情', '钟情', '情', '一見鍾情', '喜欢', '见钟情', '扎心', '一箭穿心', '']","[4, 3, 2, 1, 1, 1, 1, 1, 1]",heart_with_arrow
🤙,"['打电话', '给我打电话']","[3, 1]",call_me_hand
🈶,"['有', '有️', '']","[273, 198, 1]",Japanese_not_free_of_charge_button
🌨,"['雪', '下雪', '雨', '']","[10, 5, 1, 1]",cloud_with_snow
🔯,['六芒星'],[1],dotted_six-pointed_star
🎧,"['耳机', '听', '听过', '耳']","[45, 3, 1, 1]",headphone
🛤,['铁轨'],[1],railway_track
🪨,['🪨'],[1],rock
🌵,"['仙人掌', '刺']","[39, 2]",cactus
🔊,"['声音', '音量']","[10, 4]",speaker_high_volume
🛡️,"['盾牌', '盾', '肉盾']","[31, 12, 3]",shield
🙈,"['看不见', '不看', '辣眼睛', '', '不看不看', '不见', '看', '不识字文盲', '非礼勿视', '好看', '害羞', '猴']","[28, 15, 10, 4, 2, 2, 1, 1, 1, 1, 1, 1]",see-no-evil_monkey
💶,"['欧元', '钱']","[10, 1]",euro_banknote
🇧🇷,['巴西'],[5],Brazil
🦐,"['虾', '下', '瞎', '辖', '吓', '侠', 's', '']","[19, 15, 11, 5, 1, 1, 1, 1]",shrimp
🔭,"['望远镜', '远镜', '看']","[11, 1, 1]",telescope
🛶,"['划龙舟', '龙舟']","[1, 1]",canoe
💋,"['吻', '亲', '嘴', '么么哒', '亲亲', '亲吻', '接吻', '嘴唇', '亲嘴', '唇印', '', '唇', '口', '想你了', '纹', '蠢', '爱', '想', '两口', '吻痕', '宝', '嘴巴', '亲一口', '么么', '口红', '想你', '尝', '亲热', '接过吻', '爱你', '吻吻', '激吻', '吻一下', '红唇']","[149, 63, 42, 32, 27, 14, 14, 7, 7, 5, 4, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",kiss_mark
🤓,"['四眼', '书呆子', '四', '学者', '男', '眼镜']","[4, 2, 1, 1, 1, 1]",nerd_face
👧🏼,"['女孩子', '女孩']","[1, 1]",girl_medium-light_skin_tone
🏄,['冲浪'],[2],person_surfing
🕸️,['网'],[2],spider_web
🛰️,"['卫星', '微信', '飞机', '私', '信号', '信', 'GPS', '']","[69, 48, 2, 1, 1, 1, 1, 1]",satellite
🌜,['月亮'],[1],last_quarter_moon_face
🦲,['剃头'],[1],bald
🐘,"['大象', '象', '像', '', '相', '对象', '想', '小象', '大象大象', '大笨象', '象象']","[156, 65, 9, 8, 5, 4, 2, 2, 1, 1, 1]",elephant
😞,"['失望', '委屈', '悲伤', '低落']","[21, 8, 1, 1]",disappointed_face
👦🏻,"['男孩', '帅气', '男孩子', '儿子', '小男孩', '青年', '']","[9, 4, 2, 1, 1, 1, 1]",boy_light_skin_tone
🦕,"['恐龙', '牛']","[22, 1]",sauropod
🏄‍♀️,['冲浪'],[2],woman_surfing
⚫,['看洞'],[1],black_circle
🏂,['滑雪'],[2],snowboarder
🥢,"['筷子', '筷', '', '快', '一口']","[92, 3, 2, 1, 1]",chopsticks
🥝,"['猕猴桃', '爱奇艺', '獼猴桃']","[7, 1, 1]",kiwi_fruit
👨‍🦲,"['光头', '和尚', '秃头', '光头强', '老人', '秃顶', '男', '伯伯']","[8, 7, 5, 1, 1, 1, 1, 1]",man_bald
🦻🏻,['助听器'],[1],ear_with_hearing_aid_light_skin_tone
✨,"['挽星', '', '星']","[1, 1, 1]",sparkles
🏐,"['排球', '球']","[6, 2]",volleyball
🌬️,['大风'],[1],wind_face
👎🏻,"['看不起', '弱', '差劲', '鄙视', '', 'low', '弱智', '踩', '差', '小人', '虚弱', '差勁', '不起']","[16, 10, 10, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1]",thumbs_down_light_skin_tone
🚫,['禁止'],[18],prohibited
🏙️,"['酒店', '夜晚']","[1, 1]",cityscape
👩‍⚕️,"['医生', '大夫', '医护人员', '醫護人員']","[13, 2, 2, 1]",woman_health_worker
👼,"['天使', '小天使', '白衣天使', '']","[55, 4, 2, 1]",baby_angel
💙,"['心脏', '昕']","[4, 1]",blue_heart
📼,['录像带'],[1],videocassette
🖐🏻,"['五', '手', '5', '巴掌', '五个', '', '乌', '手指', '指', '完了', '捂', '没有', '掌', '拜', '伸手', '一只手', '打', '摆手', '十', '给', '五五', '守', '巴', '无', '张', '首', '乌克兰']","[28, 15, 8, 7, 5, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",hand_with_fingers_splayed_light_skin_tone
🚐,"['面包车', '车']","[4, 1]",minibus
🇲🇻,['马尔代夫'],[1],Maldives
🥺,"['可怜', '委屈', '', '无辜', '可怜了', '求求', '可怜啊', '拜托了', '呜呜', '难过']","[48, 8, 6, 6, 5, 2, 2, 1, 1, 1]",pleading_face
👏🏻,"['鼓掌', '棒']","[3, 1]",clapping_hands_light_skin_tone
👱🏼‍♂️,['男的'],[1],man_medium-light_skin_tone_blond_hair
🐾,"['掌', '熊掌']","[5, 5]",paw_prints
🇮🇷,['伊朗'],[3],Iran
👶🏿,[],[],baby_dark_skin_tone
🍟,['薯条'],[7],french_fries
🛺,"['三蹦子', '三轮车', '车']","[3, 3, 2]",auto_rickshaw
🕗,"['钟', '按时', '八', '点', '八点']","[2, 1, 1, 1, 1]",eight_o’clock
🐦,"['鸟', '小鸽子']","[46, 1]",bird
🔒,['锁'],[32],locked
🧚🏻‍♀️,['仙女'],[2],woman_fairy_light_skin_tone
🔚,"['结束', '结束了', '回', '不要', '結束', '']","[64, 2, 1, 1, 1, 1]",END_arrow
🧒,"['小孩', '孩', '女生', '儿童', '汉']","[20, 2, 1, 1, 1]",child
🤦🏻‍♀️,"['无语', '哪']","[1, 1]",woman_facepalming_light_skin_tone
🧴,['沐浴露'],[2],lotion_bottle
📻,"['收音机', '收音機']","[4, 1]",radio
🚁,"['直升机', '飞机', '农药', '接']","[34, 4, 1, 1]",helicopter
💄,"['口红', '']","[18, 1]",lipstick
🏊‍♀️,['游泳'],[9],woman_swimming
👨‍💻,['男技师'],[1],man_technologist
🦀,"['螃蟹', '蟹', '谢', '', '蟹蟹', '螃', '谢谢', '泄']","[98, 6, 4, 2, 1, 1, 1, 1]",crab
👬,"['兄弟', '朋友', '友好', '', '姐妹', '友', '兄', '交朋友', '携手', '哥俩', '战友', '兄弟兄弟']","[111, 9, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1]",men_holding_hands
🏃🏻,['跑'],[1],person_running_light_skin_tone
👩‍🎨,['艺术家'],[4],woman_artist
💮,['剪纸'],[2],white_flower
🔇,['静音'],[1],muted_speaker
👻,"['鬼', '']","[66, 1]",ghost
🤯,"['吓死了', '脑残', '气', '震惊', '吓', '头', '吓死', '惊呆', '爆炸头']","[3, 1, 1, 1, 1, 1, 1, 1, 1]",exploding_head
👩‍✈️,['飞行员'],[2],woman_pilot
😏,"['切', '', '哼', '看看', '淘气', '坏笑', '得意', '坏']","[4, 2, 1, 1, 1, 1, 1, 1]",smirking_face
👭,"['姐妹', '闺蜜', '朋友', '友情', '姐妹们']","[25, 6, 2, 1, 1]",women_holding_hands
♥️,['心'],[1],heart_suit
👖,"['裤子', '牛仔裤', '优酷', '裤', '裤裆', '裤时']","[34, 6, 3, 3, 1, 1]",jeans
👡,"['高跟鞋', '凉鞋']","[3, 2]",woman’s_sandal
🙂,"['快乐', '微笑', '乐', '表情', '呵呵', '淡然']","[11, 4, 1, 1, 1, 1]",slightly_smiling_face
👣,"['脚印', '脚步', '脚', '足迹', '', '脚脚', '大家', '行', '小脚']","[38, 8, 7, 3, 1, 1, 1, 1, 1]",footprints
💵,"['美元', '钱', '钞票', '美金', '美国', '', '美', '奖金', '明白', '核平', '币', '票', '美元了', '称', '100']","[131, 10, 6, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",dollar_banknote
👸🏻,"['公主', '女王', '仙女', '太平', '艾莎', '娘', '美女', '小姐', '丫头', '宝贝']","[47, 8, 2, 1, 1, 1, 1, 1, 1, 1]",princess_light_skin_tone
🎢,"['过山车', '山车', '']","[8, 2, 1]",roller_coaster
🕶️,"['墨镜', '眼镜', '墨镜墨镜', '镜', '眼鏡']","[47, 8, 1, 1, 1]",sunglasses
👧🏻,"['女孩', '女孩子', '小姑娘', '姑娘', '女生', '女朋友', '女', '女人']","[26, 10, 5, 2, 1, 1, 1, 1]",girl_light_skin_tone
👫,"['夫妻', '牵手', '朋友', '情侣', '牵', '手', '手牵手', '', '二姐', '夫', '狗男女', '爱情', '相伴']","[22, 11, 11, 4, 3, 3, 2, 2, 1, 1, 1, 1, 1]",woman_and_man_holding_hands
🫓,['🫓'],[3],flatbread
💴,"['日元', '日圆', '钱']","[2, 1, 1]",yen_banknote
3️⃣,['3'],[1],keycap_3
😀,"['高兴', '', '笑', '笑脸', '人', '哈', '可爱', '好', '开心', '笑容']","[6, 3, 1, 1, 1, 1, 1, 1, 1, 1]",grinning_face
💼,"['上班', '公文包', '包']","[7, 2, 1]",briefcase
🚭,"['禁烟', '禁止吸烟', '烟']","[2, 2, 1]",no_smoking
🩳,"['裤衩', '短裤', '裤衩子', '裤子', '酷裤衩', '短裤叉']","[11, 8, 1, 1, 1, 1]",shorts
🔬,"['显微镜', '实验']","[7, 1]",microscope
🐞,"['七星瓢虫', '瓢虫', '虫', '臭虫']","[2, 1, 1, 1]",lady_beetle
🍏,['青苹果'],[1],green_apple
👩‍🌾,"['农民', '']","[22, 1]",woman_farmer
🏍️,"['摩托车', '摩托', '车', '摩', '摩托車', '']","[31, 4, 1, 1, 1, 1]",motorcycle
💚,"['原谅', '绿']","[4, 2]",green_heart
💁🏻‍♀️,['服务员'],[1],woman_tipping_hand_light_skin_tone
🤸‍♀️,"['翻跟斗', '翻跟头']","[2, 2]",woman_cartwheeling
😛,"['吐舌头', '舌头', '舔舔']","[1, 1, 1]",face_with_tongue
🐫,"['骆驼', '驼', '吗', '骆驼家胎神拉']","[97, 1, 1, 1]",two-hump_camel
🎸,"['吉他', '电吉他']","[66, 1]",guitar
™️,['™️'],[1],trade_mark
💧,"['眼泪', '水滴', '水', '泪', '汗', '滴', '尿', '雨滴', '眼淚', '泪水', '滴水', '汗水', '眼泪了']","[37, 20, 9, 8, 3, 2, 2, 2, 1, 1, 1, 1, 1]",droplet
👱,"['金发', '年轻人', '男人']","[2, 1, 1]",person_blond_hair
🤩,"['崇拜', '偶像', '哇塞', '', '哇哦', '爱']","[6, 3, 2, 2, 1, 1]",star-struck
📕,"['书', '红书', '小红书', '备忘录']","[5, 3, 2, 1]",closed_book
📞,"['电话', '打', '话的', '', '電話']","[24, 1, 1, 1, 1]",telephone_receiver
🤟,"['爱你', '互赞', '粉', '赞', '比划', '奥利给', '手势', '爱你的手势']","[2, 2, 2, 2, 1, 1, 1, 1]",love-you_gesture
🙋🏻‍♀️,"['招呼', '举报']","[2, 1]",woman_raising_hand_light_skin_tone
🧏🏻‍♀️,['主播'],[1],deaf_woman_light_skin_tone
👨🏻‍💼,['职工'],[1],man_office_worker_light_skin_tone
🌮,['煎饼'],[1],taco
🤼‍♀️,['摔跤'],[2],women_wrestling
👉🏻,"['右边', '', '👉🏻', '指路', '手', '集合']","[27, 2, 1, 1, 1, 1]",backhand_index_pointing_right_light_skin_tone
🧘‍♀️,"['瑜伽', '', '打坐', '功']","[2, 1, 1, 1]",woman_in_lotus_position
🌦️,"['云', '抖音']","[1, 1]",sun_behind_rain_cloud
🐊,"['鳄鱼', '蜥蜴']","[48, 1]",crocodile
🚄,"['高铁', '动车', '火车', '高速', '列车', '磁悬浮列车', '车', '火车站', '铁路', '']","[78, 38, 24, 4, 2, 1, 1, 1, 1, 1]",high-speed_train
🧞‍♀️,['妖怪'],[1],woman_genie
🕌,['寺'],[1],mosque
🧭,"['导航', '方向', '指南针', '中', '盘']","[8, 3, 2, 1, 1]",compass
🇸🇬,['新加坡'],[1],Singapore
6⃣,[],[],keycap_6
🀄,"['中', '麻将', '红中', '中国', '种', '众', '', '牌', '中用', '麻', '以', '宗', '这', '总', '仲']","[305, 29, 19, 11, 9, 9, 3, 1, 1, 1, 1, 1, 1, 1, 1]",mahjong_red_dragon
🌄,"['日落', '日出', '美景', '黄昏']","[6, 4, 1, 1]",sunrise_over_mountains
🌛,"['月亮', '月']","[1, 1]",first_quarter_moon_face
♠️,['黑桃'],[1],spade_suit
🛹,"['滑板', '哑铃', '小滑板']","[14, 2, 1]",skateboard
📡,"['卫星', '微信', '信']","[8, 3, 1]",satellite_antenna
📉,"['下跌', '跌', '股市', '股票', '', '下降', '爹', '下', '降']","[15, 14, 3, 2, 2, 2, 2, 1, 1]",chart_decreasing
🇦🇪,['阿联酋'],[1],United_Arab_Emirates
🥖,['法棍'],[4],baguette_bread
⛰️,['山'],[3],mountain
💝,"['心', '新', '心脏', '私信', '漂亮']","[4, 2, 1, 1, 1]",heart_with_ribbon
🛡,"['盾牌', '盾', '肉盾']","[11, 3, 1]",shield
🌃,"['晚上', '夜景', '晚上好', '窗', '夜晚', '']","[25, 9, 2, 1, 1, 1]",night_with_stars
🦶,"['脚', '踢', '足', '臭', '舅', '脚脚', '', '才', '一脚', '香港脚', '腿']","[83, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1]",foot
🤕,"['受伤', '受伤了', '受傷']","[19, 2, 1]",face_with_head-bandage
🏬,['商场'],[1],department_store
👨🏻‍🎤,['歌手'],[1],man_singer_light_skin_tone
🎯,"['目标', '靶心', '靶', '靶子', '打', '标靶', '']","[28, 5, 4, 2, 1, 1, 1]",bullseye
🏎️,"['赛车', '底']","[21, 1]",racing_car
😴,"['睡觉', '晚安', '睡了', '睡', '醉', '困', '呼', '梦']","[20, 12, 2, 1, 1, 1, 1, 1]",sleeping_face
🏴‍☠️,"['海盗', '掠夺', '和海盗一样', '海盗旗', '旗']","[14, 4, 1, 1, 1]",pirate_flag
🤖,"['机器人', '机', '动机', '']","[25, 1, 1, 1]",robot
👥,['双人'],[1],busts_in_silhouette
😣,"['难受', '委屈', '可怜', '疼', '痛', '纠结', '不好意思', '没办法', '着急', '', '痛苦', '烦人', '蛋疼', '错了', '难受啊', '难过', '难受了', '丑脸', '太难受', '心疼', '烦死了', '痛痛', '痛心', '伤心']","[32, 10, 9, 8, 5, 4, 3, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",persevering_face
🦵,"['腿', '大腿', '', '脚']","[61, 8, 2, 1]",leg
🧼,"['肥皂', '香皂', '罩', '早', '皂', '洗白白', '黄香皂', '澡', '洗']","[4, 4, 1, 1, 1, 1, 1, 1, 1]",soap
🕊️,"['鸽子', '鸽', '和平', '小鸽子', '和平鸽', '鸟']","[14, 4, 2, 1, 1, 1]",dove
✊🏻,"['宣誓', '拳头', '加油']","[6, 4, 1]",raised_fist_light_skin_tone
♀️,[],[],female_sign
🧵,"['线', '毛线', '', '现', '線']","[30, 8, 2, 2, 1]",thread
😮‍💨,"['唉', '喘气', '无奈', '放屁', '叹气', '生气', '叹息', '满嘴放屁', '失望', '口喷', '无', '噗', '屁']","[3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",face_exhaling
🔥,"['火', '', '火火']","[936, 23, 12]",fire
🛁,"['洗澡', '浴缸', '洗澡呀', '澡', '浴池']","[24, 5, 1, 1, 1]",bathtub
🕳,"['洞', '坑', '陷阱', '洞洞', '弹坑', '洞口']","[24, 18, 2, 1, 1, 1]",hole
🇳🇱,"['荷兰', '欧洲荷兰']","[7, 1]",Netherlands
🦺,"['救生衣', '衣服']","[2, 1]",safety_vest
💗,"['心', '爱心', '心动', '爱', '心跳', '想念', '行', '心动爱', '信', '心心']","[20, 14, 10, 7, 5, 1, 1, 1, 1, 1]",growing_heart
🌭,['热狗'],[20],hot_dog
🥼,"['白大褂', '医生', '工作服', '白大褂儿', '大夫']","[4, 3, 2, 1, 1]",lab_coat
☁️,"['云', '易云']","[4, 1]",cloud
🅾,"['标志', '恶']","[1, 1]",O_button_(blood_type)
🩴,['🩴'],[1],thong_sandal
🙎‍♀️,['女人'],[1],woman_pouting
☹️,[],[],frowning_face
👰🏻,"['结婚', '新娘', '', '婚纱']","[30, 6, 1, 1]",person_with_veil_light_skin_tone
🔗,['链接'],[21],link
🧛‍♂️,['吸血鬼'],[8],man_vampire
👁,"['眼', '眼睛', '睛', '', '眼镜', '演', '眼晴', '眼里', '睡眼', '双眼', '瞪', '👁', '眼眼', '人', '眼神']","[166, 59, 8, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",eye
🪰,['🪰'],[2],fly
🤟🏻,['爱'],[1],love-you_gesture_light_skin_tone
💟,['心'],[1],heart_decoration
👩‍🍳,['厨师'],[2],woman_cook
🥣,"['碗', '饭碗', '粥', '汤', '', '玩', '稀饭', '饭', '午餐', '餐', '宛', '面', '吃饭', '挽', '晚饭', '完', '碗面', '铁饭碗', '食', '鸡汤', '午饭', '分粥', '晚', '尝', '早饭', '早餐']","[24, 21, 5, 5, 5, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",bowl_with_spoon
